"0173570_MCF7","ABCA2",1
"0173570_MCF7","ACKR3",0
"0173570_MCF7","ADORA1",1
"0173570_MCF7","ARID5B",0
"0173570_MCF7","ARMCX5",0
"0173570_MCF7","BAG1",1
"0173570_MCF7","BDKRB2",1
"0173570_MCF7","BHLHB9",1
"0173570_MCF7","C12orf4",0
"0173570_MCF7","C9orf3",0
"0173570_MCF7","CAV1",0
"0173570_MCF7","CLDN9",0
"0173570_MCF7","CREB3L2",1
"0173570_MCF7","CRLF1",0
"0173570_MCF7","DKK1",0
"0173570_MCF7","DLX2",0
"0173570_MCF7","EGR1",1
"0173570_MCF7","FAM114A1",1
"0173570_MCF7","FAM117A",0
"0173570_MCF7","FBXO17",1
"0173570_MCF7","FKBP14",1
"0173570_MCF7","GALNT12",1
"0173570_MCF7","GMNN",0
"0173570_MCF7","HILPDA",0
"0173570_MCF7","IDI1",0
"0173570_MCF7","IER3",1
"0173570_MCF7","KDM4A",1
"0173570_MCF7","LPIN1",0
"0173570_MCF7","MCF2L",1
"0173570_MCF7","MSMO1",0
"0173570_MCF7","NDC80",0
"0173570_MCF7","NDE1",1
"0173570_MCF7","OSR2",0
"0173570_MCF7","PCDH9",0
"0173570_MCF7","PDGFRL",1
"0173570_MCF7","PLEKHA6",0
"0173570_MCF7","PPP4R3B",0
"0173570_MCF7","PTAFR",1
"0173570_MCF7","RET",1
"0173570_MCF7","RFPL3",1
"0173570_MCF7","RHOBTB2",1
"0173570_MCF7","RNPEP",1
"0173570_MCF7","SEMA3B",1
"0173570_MCF7","SLC6A14",0
"0173570_MCF7","SMAD3",0
"0173570_MCF7","TBX2",0
"0173570_MCF7","TMPRSS3",1
"0173570_MCF7","VPS50",1
"0173570_MCF7","WEE1",0
"0173570_MCF7","ZNF862",1
"0173570_PC3","ADORA2B",0
"0173570_PC3","ADRB2",0
"0173570_PC3","AGR2",1
"0173570_PC3","ANKZF1",1
"0173570_PC3","ARHGAP26",1
"0173570_PC3","ARHGAP29",0
"0173570_PC3","AVPI1",1
"0173570_PC3","BCL2A1",1
"0173570_PC3","C11orf68",0
"0173570_PC3","CCNA2",0
"0173570_PC3","CCNB1",0
"0173570_PC3","CD55",1
"0173570_PC3","CEP55",0
"0173570_PC3","CHAC1",1
"0173570_PC3","CKAP2",0
"0173570_PC3","CREB3L2",1
"0173570_PC3","CSGALNACT1",1
"0173570_PC3","CTGF",0
"0173570_PC3","CTH",1
"0173570_PC3","CXCL2",1
"0173570_PC3","CXCL6",1
"0173570_PC3","DBF4",0
"0173570_PC3","DDIT4",1
"0173570_PC3","DNAJB9",1
"0173570_PC3","FAM46A",1
"0173570_PC3","FST",1
"0173570_PC3","GRAMD1B",1
"0173570_PC3","HIPK2",0
"0173570_PC3","HMMR",0
"0173570_PC3","INSIG1",0
"0173570_PC3","ISG20",1
"0173570_PC3","ITPKA",1
"0173570_PC3","KATNBL1",0
"0173570_PC3","MTCL1",1
"0173570_PC3","NCF2",0
"0173570_PC3","NUPR1",1
"0173570_PC3","PBK",0
"0173570_PC3","PBX3",0
"0173570_PC3","PHLDA1",0
"0173570_PC3","PPARG",0
"0173570_PC3","PTP4A1",1
"0173570_PC3","RHOB",0
"0173570_PC3","SCHIP1",0
"0173570_PC3","SERPIND1",1
"0173570_PC3","SIM2",0
"0173570_PC3","SMOX",1
"0173570_PC3","SOX4",0
"0173570_PC3","STC1",1
"0173570_PC3","TIPARP",0
"0173570_PC3","TNFRSF21",0
"0175029_MCF7","ACACA",1
"0175029_MCF7","ACADVL",1
"0175029_MCF7","ADIRF",1
"0175029_MCF7","ALMS1",0
"0175029_MCF7","ANKRD11",0
"0175029_MCF7","AQP3",1
"0175029_MCF7","ARL6IP5",1
"0175029_MCF7","ARSB",1
"0175029_MCF7","ATP2C1",1
"0175029_MCF7","BLM",0
"0175029_MCF7","CCNE1",0
"0175029_MCF7","CD59",1
"0175029_MCF7","CGA",1
"0175029_MCF7","DENND1A",1
"0175029_MCF7","DOLK",0
"0175029_MCF7","DTL",0
"0175029_MCF7","EGR1",1
"0175029_MCF7","EXO1",0
"0175029_MCF7","EXOSC9",0
"0175029_MCF7","GEMIN6",0
"0175029_MCF7","GSN",1
"0175029_MCF7","HEXIM1",0
"0175029_MCF7","HIST1H2BF",1
"0175029_MCF7","HIST1H4J",1
"0175029_MCF7","HIST1H4K",1
"0175029_MCF7","INTS6",0
"0175029_MCF7","KIN",0
"0175029_MCF7","KRCC1",0
"0175029_MCF7","LAMTOR2",1
"0175029_MCF7","MCM10",0
"0175029_MCF7","MEPCE",0
"0175029_MCF7","MFSD10",1
"0175029_MCF7","MRPS31",0
"0175029_MCF7","PAQR6",1
"0175029_MCF7","PPP1R10",0
"0175029_MCF7","PREPL",1
"0175029_MCF7","PRR15L",0
"0175029_MCF7","RNPEP",1
"0175029_MCF7","SAP130",0
"0175029_MCF7","SAT1",1
"0175029_MCF7","SERPINA3",1
"0175029_MCF7","SUOX",0
"0175029_MCF7","TIPIN",0
"0175029_MCF7","TP53TG1",1
"0175029_MCF7","TSPAN1",1
"0175029_MCF7","VANGL1",0
"0175029_MCF7","WDR5B",0
"0175029_MCF7","WDR83OS",1
"0175029_MCF7","ZC3H4",0
"0175029_MCF7","ZNF232",0
"0175029_PC3","ACD",0
"0175029_PC3","AKR1A1",1
"0175029_PC3","ANXA4",1
"0175029_PC3","ARMCX5",0
"0175029_PC3","AURKB",0
"0175029_PC3","CCDC92",1
"0175029_PC3","CCNL2",1
"0175029_PC3","CDH16",1
